"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv0215c",320.619271835182,-0.737740162003291,0.131680870370476,4.69090404535031e-09,1.63646713932967e-08
"Rv0216",464.364224130929,-0.209867406251055,0.0949287576478086,0.0249948258922159,0.0385288459586599
"Rv0217c",527.195551712035,0.448946280476834,0.0832320497371969,3.39916903756026e-08,1.09196246061205e-07
"Rv0218",419.647176083679,0.476666048844333,0.0996189839445257,8.2900853556119e-07,2.29115145651623e-06
"Rv0219",78.3585455475145,-0.0859566313544662,0.170164521715334,0.575007635240919,0.638237612434589
"Rv0220",6909.23370789484,-1.1004090735013,0.0538867344407325,1.65305757407771e-93,3.28710498605354e-91
"Rv0221",1428.10128840994,-0.479848022490468,0.0611448149685736,1.87698947696797e-15,1.11414733580621e-14
"Rv0222",728.827635203337,-0.427896282148852,0.0759599293724171,9.41157431650401e-09,3.16397557537924e-08
"Rv0223c",546.460425680256,-0.0268348958794166,0.113068625810609,0.801396553946013,0.833896937478622
"Rv0224c",281.234328143,-0.505435523650488,0.116261582169633,5.56891190849832e-06,1.39820471339001e-05
"Rv0225",2169.88287648942,-0.992086599188357,0.0802690636947961,6.15908518148574e-36,1.46674741118376e-34
"Rv0226c",934.329582453136,-0.366909382908772,0.0674075027922501,3.53493811335869e-08,1.13283230272583e-07
"Rv0227c",3708.78320937205,-0.737934036916668,0.107805904492439,1.7726395450399e-12,8.44285924625592e-12
"Rv0228",948.802491338924,0.271785712357392,0.0755460912064838,0.000251009647134549,0.000516700500338561
"Rv0229c",1049.42475963649,-0.511552277396309,0.0643771492028854,9.63552863539317e-16,5.88640512795064e-15
"Rv0230c",944.306345766657,-0.349619018028974,0.0758843705134032,2.60413615881435e-06,6.83607227960704e-06
"Rv0231",1145.22560905721,-0.829022842287395,0.0965507094656827,1.66914636354068e-18,1.27657597842333e-17
"Rv0232",1740.89162634026,0.30822215613314,0.100021799918535,0.00141990418712735,0.00263753337328607
"Rv0233",2753.10025993382,-0.0568380279767582,0.119227532196202,0.608950094276539,0.667956318493958
"Rv0234c",1783.8730023837,-0.403985287232116,0.102314283596913,4.15351853967572e-05,9.47707586476784e-05
"Rv0235c",778.443042103668,-0.244423813253773,0.109150296663781,0.0198997759319594,0.0310846067876679
"Rv0236A",0,NA,NA,NA,NA
"Rv0236c",5942.91516967959,-0.608264686954953,0.0527218986225668,3.01110299987516e-31,5.54405399560348e-30
"Rv0237",2350.73589591226,-0.712794714001372,0.0624859199687515,1.04821746246398e-30,1.87782020190056e-29
"Rv0238",1043.26745697631,-0.1179741046724,0.0877719027039456,0.168060159130137,0.216092871923878
"Rv0239",571.479655224024,-0.40922085498898,0.0949883608450274,9.36515539888468e-06,2.29908784082496e-05
"Rv0240",269.308030820951,-0.290791395909634,0.108824467531248,0.00536904046508049,0.00921167986610229
"Rv0241c",2192.83031516087,-1.77843012926775,0.0678818992950474,1.71250430448178e-152,1.13510493648734e-149
"Rv0242c",2802.33908350334,-1.94710554607208,0.0674343096318377,1.12087846819169e-184,8.91546733599673e-182
"Rv0243",10135.1564947003,-1.85461280083273,0.0816735268685534,2.53972384739956e-115,1.122275749012e-112
"Rv0244c",1323.29575571164,-0.321503759067093,0.0836270267705611,8.54057974433931e-05,0.000187656826758218
"Rv0245",383.453523439948,0.483856389302767,0.107103710715743,3.04137499171124e-06,7.90558715165727e-06
"Rv0246",1042.2119476169,0.458392876586692,0.0717260734325008,8.38692703344093e-11,3.41400294902708e-10
"Rv0247c",2325.27873505185,-0.207489933870391,0.0579587567335392,0.000293262931814999,0.000599335395595196
"Rv0248c",5815.43599969694,-0.188259501781452,0.0453803347851336,2.84432914779006e-05,6.61127821201699e-05
"Rv0249c",1555.179993659,-0.366835900819611,0.0940571882476539,6.54725791467757e-05,0.000145873639925337
"Rv0250c",1611.50740483987,-0.644588161638509,0.103434301737405,1.35151022292818e-10,5.39654232588894e-10
"Rv0251c",179.224079973435,-0.0692969906083011,0.169527316869901,0.652913765813625,0.705033409351286
"Rv0252",2354.08109232647,3.56371436355954,0.0911629958108944,0,0
"Rv0253",147.267277960787,3.03550434820072,0.201419258053132,2.04237107748676e-52,1.09763645610336e-50
"Rv0254c",215.846150663972,1.50600479877468,0.11720632345862,7.7946218667269e-39,2.26271614335568e-37
"Rv0255c",833.77767678145,1.74180613632196,0.0953471312889298,1.03549043165058e-75,1.28692045208574e-73
"Rv0256c",1603.04543033674,0.771396233176645,0.0781372568102446,1.30106146150304e-23,1.47416565025572e-22
"Rv0257",459.551563128898,0.384000060049382,0.110284906293447,0.000303106240915585,0.000618815975421603
"Rv0258c",239.994732197581,1.1067495547042,0.11681017849247,3.65216122535512e-22,3.75313829282617e-21
"Rv0259c",139.928656518974,3.11148584495329,0.172129202492363,8.05434549084255e-74,9.42121529914142e-72
"Rv0260c",169.5952367833,3.26097933551562,0.161514138206086,1.59185892050923e-91,2.87764678493872e-89
"Rv0261c",163.761799279638,3.93005899811646,0.183666061553719,2.45565742832303e-102,6.97582113745764e-100
"Rv0262c",447.706360004959,-0.024342766952505,0.112349007428879,0.838505409230215,0.864369106404501
"Rv0263c",962.2196257486,0.464528810650434,0.0874378402296428,7.14357936888983e-08,2.22474668363938e-07
