"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3231c",320.311056948244,-0.28143970770997,0.114976950156458,0.00894736575160342,0.0165891252187071
"Rv3232c",1006.50833243662,-0.277932001413075,0.0766048481870704,0.000190218793332677,0.00048031754989464
"Rv3233c",720.730361679423,-0.268960808817994,0.0940164723401204,0.00287469509016814,0.00583299100693811
"Rv3234c",1022.62798536063,-0.441732451157085,0.0726363026320482,4.76575391575503e-10,2.72710839179248e-09
"Rv3235",592.195077948393,-0.33832007350576,0.100949269527939,0.000371849453539178,0.000889798602121125
"Rv3236c",1024.16972585344,-0.0855507688911504,0.0974075147304096,0.350620886198084,0.424511704628754
"Rv3237c",496.752661132863,-0.144315133478721,0.111375398221291,0.168489973713723,0.227070357661632
"Rv3238c",346.403325179741,0.310649886638355,0.0970572951456797,0.00092038439335971,0.00205177619528675
"Rv3239c",1626.43299352108,0.576801375789849,0.0687839251266275,1.33040744329318e-17,1.63303407468426e-16
"Rv3240c",9658.14536177917,0.441171475191953,0.0640978072994157,2.34488212135317e-12,1.72058970417372e-11
"Rv3241c",1780.49469267851,0.0717715848342252,0.0855587574899693,0.388783816507061,0.462932107260054
"Rv3242c",290.744828554589,0.401573956840908,0.114793975402912,0.000205806004252573,0.00051542221593985
"Rv3243c",667.350043004008,0.00932386176871849,0.0852127930871068,0.924392941910926,0.941436806652945
"Rv3244c",3110.75179597735,-0.108989823340261,0.0673093405889491,0.0958756331470008,0.138906154107695
"Rv3245c",9237.09461877315,0.0846669272547001,0.107367026072255,0.40313455029566,0.477080100745754
"Rv3246c",5800.29165431524,0.00952830583175214,0.123169986566026,0.936894651574764,0.951747623052623
"Rv3247c",733.968395429464,0.0328116966029377,0.0840896410160941,0.682473969702112,0.742192774816872
"Rv3248c",9984.70397665001,-0.0196229550739444,0.0542547820703426,0.718501019638665,0.772082830343953
"Rv3249c",1351.46230591515,0.257804762637697,0.0817305805596716,0.00110003510852688,0.00242239181982913
"Rv3250c",1.60782688198446,0.0227869929601382,0.323921842248601,0.811589769024567,0.851984710083527
"Rv3251c",0,NA,NA,NA,NA
"Rv3252c",1726.88335710622,0.364543484689597,0.0960827142273949,7.34756485010048e-05,0.000200695504181659
"Rv3253c",483.708246554141,-0.326555619097875,0.0858714891651395,7.81371406536016e-05,0.000212697747008469
"Rv3254",845.43776708289,-0.345629755201479,0.0689697972573851,3.18204034074907e-07,1.26297150051488e-06
"Rv3255c",2121.16832083463,-0.288747795764734,0.0509001945437424,9.37890326352093e-09,4.62204439640926e-08
"Rv3256c",1868.77072622942,-0.36480593860787,0.067268831970151,2.76322280265e-08,1.28230304389021e-07
"Rv3257c",5156.04772503361,-0.423132463712593,0.0517582783277611,1.06993595287659e-16,1.23695793156692e-15
