"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv2253",79.8987821042506,-0.676121105477409,0.183695405384777,2.26179295037154e-05,0.000111326120836975
"Rv2254c",64.3971509150695,-0.38626357061061,0.212940133757346,0.0131918896777601,0.0319513673863897
"Rv2255c",9.81101996801757,-0.0110028158648088,0.214838966774513,0.893195082071465,0.930549666355678
"Rv2256c",3016.89251480533,-0.134280943017941,0.120931171246858,0.194915434070357,0.302331778977306
"Rv2257c",851.79410318198,0.469516469122589,0.0885348429204649,2.21871607013157e-08,2.06647161848085e-07
"Rv2258c",1690.04049417787,0.568209649611312,0.0736412063089153,1.82231223825823e-15,4.26313868914881e-14
"Rv2259",1995.77706465727,0.11693061059112,0.101845648848074,0.201817917397259,0.309661466380913
"Rv2260",773.651334685169,0.0660136844124893,0.0960075326718987,0.433563402971986,0.557502901627492
"Rv2261c",160.653918618508,-0.32992894504395,0.165084677720437,0.0124345654902227,0.0302767218888891
"Rv2262c",405.806911659894,0.169151112636799,0.108422908403249,0.078308766490113,0.142663291035813
"Rv2263",255.799879631254,0.0630433524470212,0.103532228589795,0.500803339834068,0.619886362440115
"Rv2264c",720.2891501129,0.0870560257369631,0.0696024103837413,0.18302264663514,0.286454571297896
"Rv2265",197.274772801357,0.283307285974301,0.119576839363606,0.0067891759342755,0.0179883762096027
"Rv2266",379.699086177407,0.42682804865088,0.135320619550612,0.000321320927696005,0.00120555974476133
"Rv2267c",77.8811612909516,-0.186994043640147,0.170567817247999,0.139217462608262,0.22907234124661
"Rv2268c",278.876704955098,-0.10981110349122,0.108711712866392,0.251678738862031,0.368258404876489
"Rv2269c",12.4161111393967,-0.0357683755647716,0.212931671984147,0.69458151821538,0.782534622227887
"Rv2270",35.0579213195241,0.0485361946879536,0.182558756115515,0.677329379807539,0.770520292761608
"Rv2271",0,NA,NA,NA,NA
"Rv2272",0,NA,NA,NA,NA
"Rv2273",0,NA,NA,NA,NA
"Rv2274A",0,NA,NA,NA,NA
"Rv2274c",0,NA,NA,NA,NA
"Rv2275",0,NA,NA,NA,NA
"Rv2276",0,NA,NA,NA,NA
"Rv2277c",0,NA,NA,NA,NA
"Rv2278",45.1013667518264,0.0981299439439132,0.168414651139799,0.414027368720427,0.538906191403699
"Rv2279",72.6462386619037,0.226269450843711,0.166069783506117,0.0757430767228909,0.138624121549442
"Rv2280",102.929011785569,-0.00754735803744272,0.133298757290351,0.937938348149509,0.960891501955332
"Rv2281",123.387726137274,-0.00166257425362093,0.13673955135106,0.987297363371566,0.992287494093687
"Rv2282c",75.926460717668,0.125237396852127,0.172829645673725,0.312402690262069,0.437473767314172
"Rv2283",0.250132817422389,0.0088344074343499,0.232370737979841,0.813891141326195,0.87427689866933
"Rv2284",891.725008186215,0.32086234261054,0.120644328422147,0.00247377324021299,0.00747015654998257
"Rv2285",870.416929180263,0.410703224638977,0.114197481284795,7.63357025949517e-05,0.000334347014559607
"Rv2286c",312.788953564064,0.178768778202988,0.0965588526524106,0.0422199883627419,0.086595613057568
"Rv2287",589.434092612101,0.305699767482302,0.115254595887066,0.0028561119260295,0.00845774916591162
"Rv2288",217.908756059877,0.185848341323513,0.138579595159056,0.104293381123894,0.181266578082312
"Rv2289",1436.74059917434,0.21571931287536,0.107998159823404,0.0234380112125833,0.0527336565743464
"Rv2290",1364.10963766589,-0.189352204977659,0.0876419598813065,0.0189787453674819,0.0441394563312723
"Rv2291",2230.56745988649,-0.31390403009844,0.0732468521193144,6.77163562643199e-06,3.79774589365268e-05
"Rv2292c",38.4213852159221,-0.0383681153229423,0.180591375517908,0.738424319332634,0.815753754996079
"Rv2293c",361.172567221591,-0.38725096626149,0.110154461407769,0.000105989738952057,0.000447000203406501
"Rv2294",653.49329936772,0.337365407629974,0.0945566935969783,0.000113427986539148,0.000473847796708183
"Rv2295",2139.0904320423,-0.499891915726219,0.0727504493908797,1.02414457123926e-12,1.80222254859227e-11
"Rv2296",1757.4053772792,-0.0847525179481348,0.0680973417235489,0.19652436657069,0.303404061538296
"Rv2297",414.61961787224,0.00567782838231952,0.0921612485138762,0.949282262558862,0.968769709570591
"Rv2298",1415.7890755371,0.450752147143865,0.0715337822058154,6.32868328080834e-11,8.50309912424824e-10
"Rv2299c",2683.45651616365,0.513029082476431,0.0672677726565304,4.26364687891749e-15,9.8014587499739e-14
"Rv2300c",714.421532536194,-0.149188375733342,0.0786059938992483,0.0427455289234504,0.0874480290784785
"Rv2301",1382.19253665107,0.0166997064868018,0.0800101234280494,0.825154917706769,0.880504724368077
"Rv2302",627.945563362529,-0.0240637681426374,0.12176145015495,0.814513080686787,0.874336301588714
"Rv2303c",1590.73132364447,-0.217999504723787,0.0791948146155867,0.00337644108416741,0.00974463439167908
"Rv2304c",18.4478127293437,-0.0718291960407996,0.215510477594297,0.477881805357221,0.598687227596621
"Rv2305",381.716730106366,0.316889119250878,0.0901151614429112,0.00016589799803879,0.000667789815992173
"Rv2306A",193.96596556141,0.223342100994311,0.117122955607222,0.0280863503367898,0.0614408224914263
"Rv2306B",152.247651675465,-0.173042534385507,0.131090173678631,0.11443106643567,0.19590716797876
"Rv2307A",3.35369759660077,-0.0317335766692311,0.23065649652792,0.490557880742765,0.610052749128823
"Rv2307B",36.9757427498227,-0.220437563826832,0.22394579120941,0.114836999233295,0.196433009011104
"Rv2307c",291.343430235847,0.355049591963781,0.100472008695405,0.000122071890952096,0.000507293532201135
"Rv2307D",2.40245789195653,-0.043275596933233,0.231743036012774,0.419309479314463,0.543898825581741
"Rv2308",155.739446102321,-0.127323086411946,0.118714991285599,0.21066716801578,0.319779895877389
"Rv2309A",10.6209150256631,0.0362120839204753,0.209686545405278,0.704976970598087,0.789105942040133
"Rv2309c",88.1339806350819,0.0347278777034133,0.143759499895853,0.759285178220961,0.831408907980386
"Rv2310",16.073459665057,-0.120230496072839,0.239479968802163,0.251047560708324,0.367605356751474
"Rv2311",113.624429945523,-0.474794474206684,0.181771743704244,0.00139808037702358,0.00451678770058713
"Rv2312",52.6377620036055,-0.445906544145952,0.263935180613773,0.0117544696324782,0.0288743210181382
"Rv2313c",708.360241007137,-0.197018302451829,0.10669700262489,0.0367689179618885,0.0769767796620946
"Rv2314c",1467.41325794417,0.182761094213539,0.0714826776386719,0.00721585179150686,0.0189547176848235
"Rv2315c",879.455316203308,0.329130709628477,0.0801098493130511,1.35619803201731e-05,7.05045695860504e-05
"Rv2316",35.9946669164741,0.206007736835339,0.210843283871574,0.130079846104753,0.21672081936682
"Rv2317",16.247019963713,-0.00236259731415484,0.199461947168018,0.980006439685212,0.988206290727203
"Rv2318",116.843719150923,-0.000720957784922694,0.128488130732643,0.993284802216815,0.996483968686396
"Rv2319c",195.883557948417,0.00465703848568848,0.104676284088689,0.960412740768486,0.974535963324559
"Rv2320c",290.29036337665,0.0890099941409593,0.0950343480431435,0.304820766284072,0.428819309342679
"Rv2321c",78.1048249054839,-0.133831343124094,0.154490029457657,0.261021884191913,0.379833162616626
"Rv2322c",198.491907578259,-0.181739053175764,0.122756462057472,0.0838042798019392,0.151288979016029
"Rv2323c",267.948855203832,0.0289335332594766,0.099895166093733,0.743401547380336,0.819885733203437
