"","x"
"Rv1671",0.0401636395104945
"Rv1672c",0.00139818120471505
"Rv1673c",0.000819864817479405
"Rv1674c",0.0119029543840558
"Rv1675c",0.00910217437102688
"Rv1676",0.00102985531320995
"Rv1677",0.00392291576806478
"Rv1678",0.021962064895407
"Rv1679",0.0433424271776016
"Rv1680",0.0396184599048651
"Rv1681",0.0627559924694675
"Rv1682",0.132007145790749
"Rv1683",0.0152410941099648
"Rv1684",0.0219256484562011
"Rv1685c",0.0312469676501939
"Rv1686c",0.0312311268409766
"Rv1687c",0.0331963731782128
"Rv1688",0.0137492799224469
"Rv1689",0.0318946636185945
"Rv1690",0.0125215155426385
"Rv1691",0.010026410974366
"Rv1692",0.0191634651848821
"Rv1693",0
"Rv1694",0.0397826771809099
"Rv1695",0.0605664660299294
"Rv1696",0.0418378916680101
"Rv1697",0.0626886717011355
"Rv1698",0.0377557631587057
"Rv1699",0.0217090437194805
"Rv1700",0.0113557658037992
"Rv1701",0.0164330884898592
"Rv1702c",0.0241292565335331
"Rv1703c",0.0575973435578324
"Rv1704c",0.0775887555520982
"Rv1705c",0.00283301148930184
"Rv1706A",0
"Rv1706c",0.0523891423346687
"Rv1707",0.00317646893603189
"Rv1708",0.0119000339244109
"Rv1709",0.0163969900226387
"Rv1710",0.00909456356992183
"Rv1711",0.0131510505880986
"Rv1712",0.0187265549660324
"Rv1713",0.0341378277537897
"Rv1714",0.00382646248971372
"Rv1715",0.000977469630458284
"Rv1716",0.00539951062123994
"Rv1717",0.00358921974827881
"Rv1718",0.00833468209287938
"Rv1719",0.00554148336428482
"Rv1720c",0.00580761943929115
"Rv1721c",0.0008878017955491
"Rv1722",0.018786471765737
"Rv1723",0.0226361041348551
"Rv1724c",0.00104832209192239
"Rv1725c",0.0169529996845609
"Rv1726",0.0100800802021896
"Rv1727",0.0861564555633378
"Rv1728c",0.133049116699231
"Rv1729c",0.0396027377231414
"Rv1730c",2.26680488613468e-07
"Rv1731",0.00319589038144024
"Rv1732c",0.00735445854272633
"Rv1733c",0.0182250575222792
"Rv1734c",0.00718849187881795
"Rv1735c",0.00172621094851345
"Rv1736c",0.00592035427353336
"Rv1737c",0.0501403760296628
"Rv1738",0.099999131746091
"Rv1739c",0.0207870864610197
"Rv1740",0.00167035323822344
"Rv1741",0.00133422490951225
"Rv1742",0.000197250941468295
"Rv1743",0.0018482164244018
"Rv1744c",0.0144023096407937
"Rv1745c",0.0011501442052813
"Rv1746",0.00274036189368696
"Rv1747",0.00105257472840061
"Rv1748",0.00179101082446673
"Rv1749c",0.0142850003384596
"Rv1750c",0.000718359346975191
"Rv1751",0.0141241330042153
"Rv1752",0.0025412686156782
"Rv1753c",0.0094782261551961
"Rv1754c",0.0645663784338415
"Rv1755c",4.76599984487577e-08
"Rv1756c",6.26385755620422e-05
"Rv1757c",0.00139571247489344
"Rv1758",0.0046696991624678
"Rv1759c",0.0452420114569955
"Rv1760",0.011379626238335
"Rv1761c",0.00228062727873841
"Rv1762c",0.000572868474057354
"Rv1763",0.00139571247489344
"Rv1764",6.26385755620422e-05
"Rv1765A",0.00179418899849776
"Rv1765c",0.00256779847297089
"Rv1766",0.00458220755457511
"Rv1767",0.0053062058975003
"Rv1768",0.0955760303763251
"Rv1769",0.0435174002149869
"Rv1770",0.00950520020450189
"Rv1771",0.00255781506654385
"Rv1772",0.015643369495199
"Rv1773c",0.0582187511451698
"Rv1774",0.00186291960698985
"Rv1775",0.00665754432970876
"Rv1776c",8.14303006157946e-05
"Rv1777",0.040575148305442
"Rv1778c",0.0779470849151157
"Rv1779c",0.0763661807870486
"Rv1780",0.0196115053996134
"Rv1781c",0.00205595751554412
"Rv1782",0.0091051537790951
"Rv1783",0.0229158616060313
"Rv1785c",0.0571459227573976
"Rv1786",0.000792408137322144
"Rv1787",0.027161057249074
"Rv1788",0.0609389989075221
"Rv1789",0.012876234458117
"Rv1790",0.0102632231058348
"Rv1791",0.00595912776877122
"Rv1792",0.00512510881915023
"Rv1793",0.000687621133802251
"Rv1794",0.0126862329087634
"Rv1795",0.00478917007051745
"Rv1796",0.0114511479102964
"Rv1797",0.00662573467984292
"Rv1798",0.0187553213595841
"Rv1799",0.000187191179337094
"Rv1800",0.0405354736471248
"Rv1801",0.0469040773882259
"Rv1802",0.0196881676476026
"Rv1803c",0.00132558521767706
"Rv1804c",0.327912450390982
"Rv1805c",0.347397872879068
"Rv1806",0.0253938367351662
"Rv1807",0.0318360260951651
"Rv1808",0.0349322879224931
"Rv1809",0.0578875954303176
"Rv1810",0.00238355543993371
"Rv1811",6.0126379462715e-05
"Rv1812c",0.0215624891959166
"Rv1813c",0.0939800276453627
"Rv1814",0.00100201013770628
"Rv1815",0.0507701224992355
"Rv1816",0.0115767251574137
"Rv1817",0.00108765361879273
"Rv1818c",0.00142367045095809
"Rv1819c",0.0556447133184378
"Rv1820",0.0460698979702528
"Rv1821",0.00295164313817465
"Rv1822",0.000198106630729094
"Rv1823",0.00309172336728202
"Rv1824",0.00179296938329612
"Rv1825",0.00391255830993088
"Rv1826",0.00938069947042268
"Rv1827",0.000618566204877696
"Rv1828",0.0122294817562305
"Rv1829",0.00706004917801418
"Rv1830",0.000453704822685973
"Rv1831",0.119844117958828
"Rv1832",0.0184884218823033
"Rv1833c",0.040959349392711
"Rv1834",0.00101165342162525
"Rv1835c",0.0228435222351113
"Rv1836c",0.00133671949768538
"Rv1837c",0.002562840205
"Rv1838c",0.0139049538058673
"Rv1839c",0.0110306151728888
"Rv1840c",0.0015496770507404
"Rv1841c",0.0161747536984495
"Rv1842c",0.013180783648152
"Rv1843c",0.00382975030653294
"Rv1844c",0.011376648865441
"Rv1845c",0.0235381993264121
"Rv1846c",0.0175132670756909
"Rv1847",0.00444974565898785
"Rv1848",0.000847607350859528
"Rv1849",0.000653900336505778
"Rv1850",0.000397891279042996
"Rv1851",0.000147361155248396
"Rv1852",0.00425751571711985
"Rv1853",0.000244020517953462
"Rv1854c",0.0534271792007075
"Rv1855c",0.00128909424337156
"Rv1856c",0.0100343251924429
"Rv1857",4.09907792024294e-05
"Rv1858",0.00921361692357378
"Rv1859",0.016874493502379
"Rv1860",0.0955567476961895
"Rv1861",0.00264594785912753
"Rv1862",0.0316309975114432
"Rv1863c",0.000331662773571427
"Rv1864c",0.00627642880466242
"Rv1865c",0.00273600819338008
"Rv1866",0.0239282453689236
"Rv1867",0.0759466254486839
"Rv1868",0.00432887363888725
"Rv1869c",0.00945162624085161
"Rv1870c",0.00174831990856964
"Rv1871c",0.00136954632782266
"Rv1872c",0.00575048701465931
"Rv1873",0.0163205543129445
"Rv1874",0.044116376104556
"Rv1875",0.000238647972609926
"Rv1876",0.044908894008451
"Rv1877",0.00117344826970539
"Rv1878",9.51263931262295e-06
"Rv1879",0.0190588757229193
"Rv1880c",0.000249003188231274
"Rv1881c",0.0333336588017613
"Rv1882c",0.00337436928058218
"Rv1883c",0.0300239332568117
"Rv1884c",0.0383562538664272
"Rv1885c",0.0025264789943068
"Rv1886c",0.106010143288813
"Rv1887",0.00832498256910558
"Rv1888A",0
"Rv1888c",0.0148616938361798
"Rv1889c",0.00795832920851149
"Rv1890c",0.000709999159960748
"Rv1891",0.0284408316261274
"Rv1892",0.0382545282162067
"Rv1893",0.0125251284470672
"Rv1894c",0.0622276207561864
"Rv1895",0.00226528369238704
"Rv1896c",0.0138994857988458
"Rv1897c",0.00725329051292662
"Rv1898",0.0309278308682823
"Rv1899c",0.0146590143960106
"Rv1900c",0.00795245848398
"Rv1901",0.0436316431706777
"Rv1902c",0.002903661947194
"Rv1903",0.0168239351798771
"Rv1904",0.0152082987505572
"Rv1905c",0.00902978636576385
"Rv1906c",0.0333067670588111
"Rv1907c",5.1969256701056e-05
"Rv1908c",0.0143007678748161
"Rv1909c",0.178874925756706
"Rv1910c",0.017768401927689
"Rv1911c",7.58597821748095e-05
"Rv1912c",6.29890514783087e-05
"Rv1913",0.000333870373351668
"Rv1914c",0.020603390012997
"Rv1915",0.00119429281277112
"Rv1916",0.000791647085984891
"Rv1917c",0.0605107950078342
"Rv1918c",0.0155764425998615
"Rv1919c",0.0876181420493858
"Rv1920",0.0124760543508546
"Rv1921c",0.0250225872899366
"Rv1922",0.105771238484446
"Rv1923",0.00217378261413788
"Rv1924c",0.0110891608238235
"Rv1925",0.0143225071504534
"Rv1926c",0.000866575564667129
"Rv1927",0.0186506686868161
"Rv1928c",0.0123593975089054
"Rv1929c",0.0476520824348864
"Rv1930c",0.00592307616857915
"Rv1931c",0.0220573437670747
"Rv1932",0.0474010541214455
"Rv1933c",0.0222049305649318
"Rv1934c",0.000314106105898675
"Rv1935c",0.00735848418425648
"Rv1936",0.000452387017984402
"Rv1937",0.00690618746452622
"Rv1938",0.000597440767298708
"Rv1939",0.00157258061942037
"Rv1940",0.000146327389208584
"Rv1941",0.0254911208034016
"Rv1942c",0.0015163537389834
"Rv1943c",0.0118416398637101
"Rv1944c",0.0172501751080052
"Rv1945",0.00683351526914
"Rv1946c",0.0320852838696205
"Rv1947",0.0636431086846623
"Rv1948c",0.0183790723934707
"Rv1949c",0.044210324907965
"Rv1950c",5.01176933431853e-06
"Rv1951c",0.00982687564545429
"Rv1952",0.000653195198304692
"Rv1953",0.00317636024880378
"Rv1954A",0.0986488928885381
"Rv1954c",0.199260909182258
"Rv1955",0.093819703502459
"Rv1956",5.11237906401637e-05
"Rv1957",0.00884995823534912
"Rv1958c",0.00354092642343435
"Rv1959c",0.00884741086472548
"Rv1960c",0.000541005346780209
"Rv1961",0.00103785095550386
"Rv1962A",5.08424682435412e-05
"Rv1962c",0.000434938760427425
"Rv1963c",0.00170344814479078
"Rv1964",0.00563299525931996
"Rv1965",0.0114975163284616
"Rv1966",0.0189725812728714
"Rv1967",0.0611579614752322
"Rv1968",0.0660297812305076
"Rv1969",0.0407654201007856
"Rv1970",0.0421366070318351
"Rv1971",0.0478071663240408
"Rv1972",0.0137115029731409
"Rv1973",0.00873180110975258
"Rv1974",0.00255067527194853
"Rv1975",0.00771023810801548
"Rv1976c",0.000706618286015931
"Rv1977",0.000406289729227964
"Rv1978",0.00894280000508855
"Rv1979c",0.00423154789781943
"Rv1980c",0.00029841074426691
"Rv1981c",0.012545421338278
"Rv1982A",0.00905519296383928
"Rv1982c",0.0113909858659068
"Rv1983",0.00831020123302281
"Rv1984c",0.0135946046816182
"Rv1985c",0.0105786183849314
"Rv1986",0.00336219423182335
"Rv1987",0.0270559569934334
"Rv1988",0.000553325477252657
"Rv1989c",0.0220353976811999
"Rv1990A",0.0147664281256653
"Rv1990c",0.000297038089192078
"Rv1991A",0.00109380178778279
"Rv1991c",0.00809680440988859
"Rv1992c",0.00629863670468688
"Rv1993c",0.000965956084372622
"Rv1994c",0.00489826868121063
"Rv1995",9.32131397991724e-06
"Rv1996",0.0905564533092311
"Rv1997",0.0193791604678226
"Rv1998c",0.00163040148501826
"Rv1999c",0.00121990152333557
"Rv2000",0.00957199893867848
"Rv2001",0.0113969176062585
"Rv2002",0.00311008016965315
"Rv2003c",0.0150112784617702
"Rv2004c",0.0219729868859415
"Rv2005c",0.00926731801601295
"Rv2006",0.0202049111410985
"Rv2007c",0.00238205975303013
"Rv2008c",5.16446523267099e-05
"Rv2009",0.00173751676503097
"Rv2010",0.00548207257106033
"Rv2011c",0.000258780463802006
"Rv2012",0.00661845970750108
"Rv2013",0.00174065132511519
"Rv2014",0.00159144181096986
"Rv2015c",0.0406641071423324
"Rv2016",0.00958138565151163
"Rv2017",3.72367898443741e-07
"Rv2018",0.000774571206438968
"Rv2019",0.00791638500353761
"Rv2020c",0.00149221295510506
"Rv2021c",0.00433938952905403
"Rv2022c",0.00745861440837438
"Rv2023A",0.00364037490619855
"Rv2023c",0.0058231545916786
"Rv2024c",8.37024496022299e-05
"Rv2025c",0.0466286998681387
"Rv2026c",0.075563470634105
"Rv2027c",0.0302489461334149
"Rv2028c",0.000180449246956253
"Rv2029c",4.39595398559334e-05
"Rv2030c",0.0184035948685967
"Rv2031c",0.195330636456183
"Rv2032",0.0506397293124341
"Rv2033c",0.172362383823526
"Rv2034",0.00245292334746007
"Rv2035",3.05101914809139e-05
"Rv2036",0.000109179002042926
"Rv2037c",0.0498654161851633
"Rv2038c",0.00464534910096024
"Rv2039c",0.00270838914896245
"Rv2040c",0.00478729695667007
"Rv2041c",0.000823036619914643
"Rv2042c",0.00425430265864871
"Rv2043c",0.00354529447140688
"Rv2044c",0.0018469284068864
"Rv2045c",0.0135309691810863
"Rv2046",0.0185882202973862
"Rv2047c",0.0509544445085046
"Rv2048c",0.122239783090777
"Rv2049c",0.0147585186232363
"Rv2050",0.00271730381183446
"Rv2051c",0.0337714158568921
"Rv2052c",0.070914851223381
"Rv2053c",0.0623653771302356
"Rv2054",0.21550655223769
"Rv2055c",0.0733165462405525
"Rv2056c",0.0400803369013967
"Rv2057c",0
"Rv2058c",0.039557859858453
"Rv2059",0.0680445306408896
"Rv2060",0.0904831111712042
"Rv2061c",0.0668794916660445
"Rv2062c",0.0806317958212193
"Rv2063",0.00090337534511661
"Rv2063A",0.00463378706168412
"Rv2064",0.00454053336450689
"Rv2065",0.0511255189946756
"Rv2066",0.0255856288282639
"Rv2067c",0.000235649763977298
"Rv2068c",0.00409742505940196
"Rv2069",0.14044355720644
"Rv2070c",0.0100788758747099
"Rv2071c",0.00329404596179877
"Rv2072c",0.00159491689073272
"Rv2073c",2.48682465007436e-05
"Rv2074",0.0246539958187393
"Rv2075c",0.00434827864591897
"Rv2076c",0.000428441108188691
"Rv2077A",0.00853833177444271
"Rv2077c",0.000935047843453726
"Rv2078",0.0094363211237091
"Rv2079",0.0049311047822091
"Rv2080",1.2165016189776e-06
"Rv2081c",1.7030325298529e-07
"Rv2082",0.00901851033713076
"Rv2083",0.0062159334385292
"Rv2084",0.000357714839216121
"Rv2085",0.000826431227624603
"Rv2086",0.0510792800968985
"Rv2087",0.00557433257876244
"Rv2088",0.00579810702819669
"Rv2089c",0.0027185715693756
"Rv2090",0.00237951240431728
"Rv2091c",0.0113967802153827
"Rv2092c",0.00372433004377609
"Rv2093c",0.00625962599842687
"Rv2094c",0.0113326151380209
"Rv2095c",0.0282761281922692
"Rv2096c",0.0329821927247161
"Rv2097c",0.0283836045074622
"Rv2098c",0.00754329109738329
"Rv2099c",0
"Rv2100",0.0522631836191469
"Rv2101",0.0172036173202837
"Rv2102",4.5756556210193e-05
"Rv2103c",0.000131290260610932
"Rv2104c",3.19172831040696e-05
"Rv2105",0.00139571247489344
"Rv2106",6.26385755620422e-05
"Rv2107",0.0436209571304227
"Rv2108",0.0724111390022093
"Rv2109c",0.0186650028125923
"Rv2110c",0.0254174013779681
"Rv2111c",0.00419063883465441
"Rv2112c",0.00708814036771331
"Rv2113",0.021179809977124
"Rv2114",0.0289711986492655
"Rv2115c",0.0011862671738417
"Rv2116",0.0100628616031355
"Rv2117",0.000440897998876195
"Rv2118c",0.00134228295470354
"Rv2119",0.0254006317152275
"Rv2120c",0.0899178529091952
"Rv2121c",0.00138753182428559
"Rv2122c",0.00192632264519069
"Rv2123",0.0200885936362422
"Rv2124c",0.00214771078785371
"Rv2125",0.00937584486821804
"Rv2126c",0.000867850103003542
"Rv2127",0.000350830932355515
"Rv2128",0.00262333335678501
"Rv2129c",0.00983146948288262
"Rv2130c",0.00631688353445975
"Rv2131c",0.0806005138527466
"Rv2132",0.00501824732770758
"Rv2133c",0.0160047903759875
"Rv2134c",0.0348338254246581
"Rv2135c",0.0256006576416406
"Rv2136c",0.0117290798337821
"Rv2137c",0.0574972877639304
"Rv2138",0.026699984904386
"Rv2139",6.16461454785467e-06
"Rv2140c",0.00257711258095295
"Rv2141c",0.058016340288752
"Rv2142A",0.180382287206103
"Rv2142c",0.244570607357788
"Rv2143",0.00357817840008529
"Rv2144c",0.015387483120163
"Rv2145c",0.00410331233829945
"Rv2146c",0.000391113700129463
"Rv2147c",0.0106950188967083
"Rv2148c",0.0071141886321981
"Rv2149c",0.00386530098527854
"Rv2150c",0.01133944918429
"Rv2151c",0.000938410629576231
"Rv2152c",0.00260646944797199
"Rv2153c",0.00334793876737099
"Rv2154c",6.11599003106511e-05
"Rv2155c",0.0280735134155465
"Rv2156c",0.0667200307789278
"Rv2157c",0.0954132977117079
"Rv2158c",0.151784411500385
"Rv2159c",0.100797182849575
"Rv2160A",0.105567518423432
"Rv2160c",0.0767577226672498
"Rv2161c",0.0613930325448135
"Rv2162c",0.0121437327454223
"Rv2163c",0.0499131645727158
"Rv2164c",0.0450978782090706
"Rv2165c",0.0368047126997382
"Rv2166c",0.0311591655451265
"Rv2167c",6.26385755620422e-05
"Rv2168c",0.00139571247489344
"Rv2169c",0.089264925300384
"Rv2170",0.0198078306437434
"Rv2171",0.000598915170005643
"Rv2172c",0.00392420957897295
"Rv2173",0.000404250136469689
"Rv2174",0.00153290054436073
"Rv2175c",0.0162804174360537
"Rv2176",0.00916065675943516
"Rv2177c",0.00541132618721408
"Rv2178c",0.0031877039373127
"Rv2179c",5.4371638610527e-05
"Rv2180c",0.00432528849544528
"Rv2181",5.52655633105474e-06
"Rv2182c",0.0115187686966663
"Rv2183c",0.00297923761662978
"Rv2184c",0.000222652726583941
"Rv2185c",0.015038499643108
"Rv2186c",0.05803455955132
"Rv2187",0.0220917846255489
"Rv2188c",1.99463933257854e-05
"Rv2189c",0.000839931306632942
"Rv2190c",0.0270635078270264
"Rv2191",0.0257149129180838
"Rv2192c",0.0389685972386045
"Rv2193",0.0197209948744154
"Rv2194",0.00557660086110766
"Rv2195",0.00458355088367351
"Rv2196",0.0101862571856224
"Rv2197c",0.00396320415398527
"Rv2198c",0.00661336534086978
"Rv2199c",0.0157948014258818
"Rv2200c",0.0200847776377462
"Rv2201",0.0151953623015015
"Rv2202c",0.0165691596610057
"Rv2203",0.0161401653336241
"Rv2204c",0.00827841491556281
"Rv2205c",0.00293714061609603
"Rv2206",0.0780909730783203
"Rv2207",0.057054001487221
"Rv2208",0.0320654435790732
"Rv2209",0.0063379476250873
"Rv2210c",0.00556305718652752
"Rv2211c",0.00133551313303496
"Rv2212",0.0207619036903523
"Rv2213",0.0154779236825858
"Rv2214c",0.00127945766280798
"Rv2215",0.000287073560221335
"Rv2216",0.0231701809146971
"Rv2217",0.0110531009408034
"Rv2218",0.00625781911311031
"Rv2219",0.0101512725169561
"Rv2219A",0.0285495742656212
"Rv2220",0.00377808855317402
"Rv2221c",0.00321994856862874
"Rv2222c",0.00525093718373791
"Rv2223c",0.0014126680153047
"Rv2224c",0.00191029753068414
"Rv2225",0.00384737503581669
"Rv2226",0.00493786488437111
"Rv2227",0.000376704179863028
"Rv2228c",0.0179922665425491
"Rv2229c",0.0422223082025916
"Rv2230c",0.0390729728769413
"Rv2231A",0.0103041778923284
"Rv2231B",0
"Rv2231c",0.0427706019120103
"Rv2232",0.0308306849924545
"Rv2234",0.0555720012478597
"Rv2235",0.0300660484187815
"Rv2236c",0.030011816728973
"Rv2237",0.0237889393877659
"Rv2237A",0.0269293891339137
"Rv2238c",0.000224209208696571
"Rv2239c",0.00596028328342958
"Rv2240c",0.0342221891255755
"Rv2241",0.000386662786778714
"Rv2242",0.0169758742178239
"Rv2243",1.60379850347965e-05
"Rv2244",0.0241457262057675
"Rv2245",0.010419538702641
"Rv2246",0.00304280989741414
"Rv2247",0.0108696728909087
"Rv2248",0.0538581389938714
"Rv2249c",0.021436406643363
"Rv2250A",0.00463072874081531
"Rv2250c",8.02724126419556e-06
"Rv2251",0.0163095931964395
"Rv2252",0.0140750188010449
"Rv2253",0.000647132142187681
"Rv2254c",0.0362636051566525
"Rv2255c",0.0227076081273168
"Rv2256c",0.0246692867110927
"Rv2257c",0.0945431194322642
"Rv2258c",0.162646315966928
"Rv2259",0.0756932239400206
"Rv2260",0.0622235518282044
"Rv2261c",0.00122415258738108
"Rv2262c",0.0304310945061995
"Rv2263",7.54949592873735e-06
"Rv2264c",0.00106824823258882
"Rv2265",0.0145873968093642
"Rv2266",0.00300837145633986
"Rv2267c",0.0211866669042372
"Rv2268c",0.0223585716579947
"Rv2269c",0.0303807751931105
"Rv2270",0.00115509119454661
"Rv2271",0
"Rv2272",0
"Rv2273",0
"Rv2274A",0
"Rv2274c",0
"Rv2275",0
"Rv2276",0
"Rv2277c",0
"Rv2278",0.00139571247489344
"Rv2279",6.26385755620422e-05
"Rv2280",0.0112189819985577
"Rv2281",0.0350997155065468
"Rv2282c",0.0370715035985792
"Rv2283",0.00492387298678943
"Rv2284",0.104215491153135
"Rv2285",0.056090765702303
"Rv2286c",4.27452294586867e-06
"Rv2287",0.0259183837616601
"Rv2288",0.041423972264347
"Rv2289",0.0365314930020103
"Rv2290",0.020313896343453
"Rv2291",0.0621357960244816
"Rv2292c",0.0331106251766443
"Rv2293c",0.0290936112224831
"Rv2294",0.0522708929095701
"Rv2295",0.0356170289677038
"Rv2296",0.000605679831295148
"Rv2297",0.00123435564057952
"Rv2298",0.0178185515345892
"Rv2299c",0.0157452220819264
"Rv2300c",0.0486470517095761
"Rv2301",0.025706294678676
"Rv2302",0.0304009622461305
"Rv2303c",0.0900829325854385
"Rv2304c",0.0519898561717023
"Rv2305",0.0164739085809995
"Rv2306A",0.000961872496466536
"Rv2306B",0.0300454204232126
"Rv2307A",0.0171277928279887
"Rv2307B",0.00493877420671865
"Rv2307c",0.00407125058690435
"Rv2307D",0.00162392530611535
"Rv2308",0.0046063573615253
"Rv2309A",9.93854169437572e-06
"Rv2309c",0.00173020311800079
"Rv2310",0.0152837193271283
"Rv2311",0.0483253072016922
"Rv2312",0.103684088317913
"Rv2313c",0.00188356973515916
"Rv2314c",0.00305290284137863
"Rv2315c",0.0374990476545423
"Rv2316",0.00860043161897061
"Rv2317",0.00209014181015069
"Rv2318",0.00559140752536632
"Rv2319c",0.012974047236744
"Rv2320c",0.014323110463068
"Rv2321c",0.0267712769766908
"Rv2322c",0.0320834065735338
"Rv2323c",0.0188997414436026
"Rv2324",2.67950549194073e-05
"Rv2325c",0.000248360663025204
"Rv2326c",0.00116678486018173
"Rv2327",0.00596628472811759
"Rv2328",0.0147452019252713
"Rv2329c",0.000321427851119302
"Rv2330c",4.65060418329849e-06
"Rv2331",0.0132619028281071
"Rv2331A",0.0831927161612334
"Rv2332",0.0108392655514051
"Rv2333c",0.000278497970453022
"Rv2334",0.00387560420553847
"Rv2335",0.00100143869507636
"Rv2336",0.00639370931999304
"Rv2337c",0.0686558924185819
"Rv2338c",0.034784417131559
"Rv2339",0.0051782392365067
"Rv2340c",0.0467418744507019
"Rv2341",0.00102204487502384
"Rv2342",0.00404036267933764
"Rv2343c",0.000108650898002146
"Rv2344c",0.0342683301472048
"Rv2345",0.0279201024092219
"Rv2346c",0.0157053822231216
"Rv2347c",0.0178314678981525
"Rv2348c",0.0132696422637964
"Rv2349c",0.0125364360865505
"Rv2350c",0.0384079599495651
"Rv2351c",0.0361468349831771
"Rv2352c",0.0102702337763128
"Rv2353c",0.000389688068031012
"Rv2354",0.00139571247489344
"Rv2355",6.26385755620422e-05
"Rv2356c",4.81022112163039e-06
"Rv2357c",0.00245454968426965
"Rv2358",0.148816215650636
"Rv2359",0.19060413375832
"Rv2360c",0.0113884752457694
"Rv2361c",0.0147879542952164
"Rv2362c",0.017524198715652
"Rv2363",0.000714783042295457
"Rv2364c",0.0574676271053893
"Rv2365c",0.0883558232053322
"Rv2366c",0.0734129598636088
"Rv2367c",0.0580883652228667
"Rv2368c",0.0651982777363748
"Rv2369c",0.00134128451578297
"Rv2370c",0.0203664323128169
"Rv2371",0.00406851883143407
"Rv2372c",0.0112714426035186
"Rv2373c",0.00436813804400703
"Rv2374c",0.0234183495717621
"Rv2375",0.00564903680857135
"Rv2376c",0.0268080396085608
"Rv2377c",0.0015408204557899
"Rv2378c",0.0145934019026434
"Rv2379c",0.0217110501040351
"Rv2380c",0.0569856731376838
"Rv2381c",0.0857326111138229
"Rv2382c",0.0812866949763226
"Rv2383c",0.0407505713336516
"Rv2384",0.0030205599852185
"Rv2385",0.0656603002861734
"Rv2386c",0.0681788321942872
"Rv2387",0.0186080716899714
"Rv2388c",0.00478090096442234
"Rv2389c",0.000265150230737996
"Rv2390c",0.00364345003907353
"Rv2391",0.0130643785435375
"Rv2392",0.011242131470153
"Rv2393",0.00608959437987365
"Rv2394",0.0131327644256931
"Rv2395",0.0202739896020239
"Rv2395A",0.0350223593787396
"Rv2395B",0
"Rv2396",0.0233484017479231
"Rv2397c",0.00183099642132919
"Rv2398c",0.00407324695909518
"Rv2399c",0.00529243885759907
"Rv2400c",0.00430712605349772
"Rv2401",0.000274655904006065
"Rv2401A",0.000398760217612911
"Rv2402",3.32861996666526e-05
"Rv2403c",0.00224112670464943
"Rv2404c",0.00221035955339774
"Rv2405",0.0016284573024303
"Rv2406c",0.00280695635963311
"Rv2407",0.000169844525951768
"Rv2408",0.123030466728806
"Rv2409c",0.0762354810769187
"Rv2410c",0.0957567857951687
"Rv2411c",0.0723661881076332
"Rv2412",0.0187067015052913
"Rv2413c",0.0199134397893048
"Rv2414c",0.0410671843739082
"Rv2415c",0.0158248433073239
"Rv2416c",0.0159128377107993
"Rv2417c",3.05097392511046e-05
"Rv2418c",0.00441126068385362
"Rv2419c",0.00882923363329952
"Rv2420c",0.00428101906424789
"Rv2421c",0.00517797755662589
"Rv2422",0.00708149571826848
"Rv2423",0.0296349428122989
"Rv2424c",0.00415572317444403
"Rv2425c",0.0204978209365967
"Rv2426c",0.00277218655450896
"Rv2427A",0.0301595428112024
"Rv2427c",0.00870976115914021
"Rv2428",0.0693592439711855
"Rv2429",0.0193131585008814
"Rv2430c",0.000213775843644071
"Rv2431c",0.00828875860720455
"Rv2432c",0.0163045726864371
"Rv2433c",5.45672663739847e-05
"Rv2434c",0.00145530430813107
"Rv2435c",0.01501776881458
"Rv2436",0.00562073740121073
"Rv2437",0.0554834379439991
"Rv2438A",0.0231381835945476
"Rv2438c",0.0502932857760123
"Rv2439c",0.0075262144011523
"Rv2440c",0.0110251099726551
"Rv2441c",6.70087226518857e-05
"Rv2442c",5.2930125746701e-05
"Rv2443",0.0115570467210179
"Rv2444c",0.00768828785222427
"Rv2445c",1.84972478985704e-05
"Rv2446c",0.0596861155195078
"Rv2447c",0.0403334445466069
"Rv2448c",0.0302484438737234
"Rv2449c",0.0183682420944874
"Rv2450c",0.017207000389049
"Rv2451",0.085521667483498
"Rv2452c",0
"Rv2453c",0.110318052823443
"Rv2454c",0.0322936922485499
"Rv2455c",0.0102905855149284
"Rv2456c",0.00693153060603299
"Rv2457c",0.0351120930529845
"Rv2458",0.00369157809021099
"Rv2459",0.0175968777712394
"Rv2460c",0.0704205728928555
"Rv2461c",0.0895255239228574
"Rv2462c",0.0704888579600146
"Rv2463",0.0120350657206608
"Rv2464c",0.00976438256463911
"Rv2465c",0.0297891414552862
"Rv2466c",0.0513537183741586
"Rv2467",0.064668349676936
"Rv2468A",0.000964803715139696
"Rv2468c",1.48531446087771e-05
"Rv2469c",0.0221106889692204
"Rv2470",0.0668509478121841
"Rv2471",0.0773376943153262
"Rv2472",0.104265775311964
"Rv2473",0.0179271830255424
"Rv2474c",0.00905422637691395
"Rv2475c",0.00122279400430435
"Rv2476c",0.00039806895782529
"Rv2477c",0.00551004690828587
"Rv2478c",0.000199930319803193
"Rv2479c",6.26385755620422e-05
"Rv2480c",0.00139571247489344
"Rv2481c",0.000479105813605383
"Rv2482c",0.0818130592213073
"Rv2483c",0.118624957682739
"Rv2484c",0.183401288378089
"Rv2485c",0.0930194927344752
"Rv2486",0.00939674785022238
"Rv2487c",0.0486757812546121
"Rv2488c",0.00541925370678198
"Rv2489c",1.25751516223876e-05
"Rv2490c",0.0561928079492967
"Rv2491",0.00920199408795803
"Rv2492",0.00231396826665709
